ctd05295301:3.043600,7.398000,1.406000,29.369900,695.000000,109.000000,700.000000,43.000000,0.000000
ctd05295227:3.043370,7.395000,1.363000,29.370000,695.000000,109.000000,700.000000,43.000000,0.000000
ctd05295154:3.043370,7.395000,1.363000,29.370000,695.000000,109.000000,700.000000,43.000000,0.000000
ctd05295374:3.043850,7.400900,1.467000,29.370100,695.000000,109.000000,700.000000,43.000000,0.000000
ctd05295448:3.043850,7.400900,1.467000,29.370100,695.000000,109.000000,700.000000,43.000000,0.000000
ctd05296670:3.044060,7.403500,1.598000,29.370000,695.000000,102.000000,700.000000,64.000000,0.000000
ctd05296597:3.044010,7.402700,1.536000,29.370300,695.000000,102.000000,700.000000,64.000000,0.000000
ctd05295521:3.044010,7.402700,1.536000,29.370300,695.000000,109.000000,700.000000,43.000000,0.000000
ctd05296744:3.044060,7.403500,1.673000,29.370000,695.000000,102.000000,700.000000,64.000000,0.000000
ctd05296817:3.044060,7.403500,1.673000,29.370000,695.000000,102.000000,700.000000,64.000000,0.000000
ctd05296037:3.044040,7.402700,1.850000,29.370400,695.000000,102.000000,700.000000,64.000000,0.000000
ctd05296964:3.044050,7.403100,1.762000,29.370200,695.000000,102.000000,700.000000,64.000000,0.000000
ctd05296891:3.044050,7.403100,1.762000,29.370200,695.000000,102.000000,700.000000,64.000000,0.000000
ctd05296112:3.044040,7.402700,1.850000,29.370400,695.000000,102.000000,700.000000,64.000000,0.000000
ctd05296186:3.044030,7.402700,1.931000,29.370300,695.000000,102.000000,700.000000,64.000000,0.000000
ctd05296260:3.044020,7.402800,2.023000,29.370000,695.000000,102.000000,700.000000,64.000000,0.000000
ctd05296333:3.044020,7.402800,2.023000,29.370000,695.000000,102.000000,700.000000,64.000000,0.000000
ctd05296480:3.044010,7.402600,2.122000,29.370100,695.000000,102.000000,700.000000,64.000000,0.000000
ctd05296554:3.043970,7.402000,2.215000,29.370100,695.000000,102.000000,700.000000,64.000000,0.000000
ctd05296407:3.044010,7.402600,2.122000,29.370100,695.000000,102.000000,700.000000,64.000000,0.000000
ctd05297629:3.043920,7.401400,2.308000,29.370100,695.000000,102.000000,700.000000,64.000000,0.000000
ctd05297776:3.043910,7.401200,2.408000,29.370100,695.000000,123.000000,700.000000,62.000000,0.000000
ctd05297703:3.043920,7.401400,2.308000,29.370100,695.000000,123.000000,700.000000,62.000000,0.000000
ctd05297923:3.043910,7.401000,2.510000,29.370100,695.000000,123.000000,700.000000,62.000000,0.000000
ctd05297849:3.043910,7.401200,2.408000,29.370100,695.000000,123.000000,700.000000,62.000000,0.000000
ctd05297996:3.043920,7.401000,2.615000,29.370200,695.000000,123.000000,700.000000,62.000000,0.000000
ctd05297070:3.043920,7.401000,2.615000,29.370200,695.000000,123.000000,700.000000,62.000000,0.000000
ctd05297144:3.043920,7.401000,2.719000,29.370200,695.000000,123.000000,700.000000,62.000000,0.000000
ctd05297218:3.043920,7.401000,2.719000,29.370200,695.000000,123.000000,700.000000,62.000000,0.000000
ctd05297439:3.043910,7.400500,2.939000,29.370500,695.000000,123.000000,700.000000,62.000000,0.000000
ctd05297366:3.043910,7.400500,2.939000,29.370500,695.000000,123.000000,700.000000,62.000000,0.000000
ctd05297513:3.043890,7.400300,3.061000,29.370400,695.000000,123.000000,700.000000,62.000000,0.000000
ctd05297293:3.043910,7.400800,2.830000,29.370200,695.000000,123.000000,700.000000,62.000000,0.000000
ctd05298660:3.043880,7.400300,3.174000,29.370200,695.000000,123.000000,700.000000,62.000000,0.000000
ctd05298734:3.043880,7.400300,3.174000,29.370200,695.000000,109.000000,700.000000,34.000000,0.000000
ctd05298586:3.043890,7.400300,3.061000,29.370400,695.000000,123.000000,700.000000,62.000000,0.000000
ctd05298809:3.043910,7.400600,3.277000,29.370200,695.000000,109.000000,700.000000,34.000000,0.000000
ctd05298882:3.043940,7.401000,3.381000,29.370100,695.000000,109.000000,700.000000,34.000000,0.000000
ctd05298956:3.043940,7.401000,3.381000,29.370100,695.000000,109.000000,700.000000,34.000000,0.000000
ctd05298030:3.043950,7.401000,3.489000,29.370100,695.000000,109.000000,700.000000,34.000000,0.000000
ctd05298103:3.043950,7.401000,3.489000,29.370100,695.000000,109.000000,700.000000,34.000000,0.000000
ctd05298177:3.043930,7.400700,3.605000,29.370300,695.000000,109.000000,700.000000,34.000000,0.000000
ctd05298250:3.043930,7.400300,3.722000,29.370500,695.000000,109.000000,700.000000,34.000000,0.000000
ctd05298325:3.043930,7.400300,3.722000,29.370500,695.000000,109.000000,700.000000,34.000000,0.000000
ctd05298398:3.043890,7.399500,3.841000,29.370700,695.000000,109.000000,700.000000,34.000000,0.000000
ctd05299695:3.043790,7.398500,4.077000,29.370300,695.000000,109.000000,700.000000,34.000000,0.000000
ctd05298474:3.043890,7.399500,3.841000,29.370700,695.000000,109.000000,700.000000,34.000000,0.000000
ctd05299621:3.043790,7.398500,4.077000,29.370300,695.000000,109.000000,700.000000,34.000000,0.000000
ctd05298547:3.043820,7.398600,3.957000,29.370600,695.000000,109.000000,700.000000,34.000000,0.000000
ctd05299768:3.043810,7.398600,4.200000,29.370500,695.000000,109.000000,700.000000,34.000000,0.000000
ctd05299915:3.043840,7.398700,4.333000,29.370600,695.000000,118.000000,700.000000,74.000000,0.000000
ctd05299989:3.043830,7.398700,4.456000,29.370500,695.000000,118.000000,700.000000,74.000000,0.000000
ctd05299842:3.043810,7.398600,4.200000,29.370500,695.000000,118.000000,700.000000,74.000000,0.000000
